id,programa,fecha_instalacion,latitud,longitud,colonia,alcaldia
800659_S_2,Escuelas,2022-06-15,19.3143,-99.1157,ALIANZA POPULAR REVOLUCIONARIA ORIENTE (U HAB),COYOACAN
800668_S_1,Escuelas,2022-06-15,19.3461,-99.13,HERMOSILLO,COYOACAN
800668_S_2,Escuelas,2022-06-15,19.3461,-99.13,HERMOSILLO,COYOACAN
800670_P_1,Escuelas,2022-07-15,19.3314,-99.1669,PEDREGAL DE STO DOMINGO III,COYOACAN
800670_P_2,Escuelas,2022-07-15,19.3314,-99.1669,PEDREGAL DE STO DOMINGO III,COYOACAN
800672_P_1,Escuelas,2022-06-15,19.3225,-99.1374,PRADOS DE COYOACAN,COYOACAN
800672_P_2,Escuelas,2022-06-15,19.3225,-99.1374,PRADOS DE COYOACAN,COYOACAN
800677_P_1,Escuelas,2022-06-15,19.3653,-99.2921,SAN JOSE DE LOS CEDROS I,CUAJIMALPA DE MORELOS
800677_P_2,Escuelas,2022-06-15,19.3653,-99.2921,SAN JOSE DE LOS CEDROS I,CUAJIMALPA DE MORELOS
800679_P_1,Escuelas,2022-06-15,19.3727,-99.2881,"NAVIDAD (GRANJAS DE NAVIDAD)",CUAJIMALPA DE MORELOS
800679_P_2,Escuelas,2022-06-15,19.3727,-99.2881,"NAVIDAD (GRANJAS DE NAVIDAD)",CUAJIMALPA DE MORELOS
800685_S_1,Escuelas,2022-06-15,19.3572,-99.2972,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS
800685_S_2,Escuelas,2022-06-15,19.3572,-99.2972,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS
800687_P_1,Escuelas,2022-07-15,19.3758,-99.2871,"NAVIDAD (GRANJAS DE NAVIDAD)",CUAJIMALPA DE MORELOS
800687_P_2,Escuelas,2022-07-15,19.3758,-99.2871,"NAVIDAD (GRANJAS DE NAVIDAD)",CUAJIMALPA DE MORELOS
800690_P_1,Escuelas,2022-06-15,19.3705,-99.2804,JARDINES DE LA PALMA (HUIZACHITO),CUAJIMALPA DE MORELOS
800690_P_2,Escuelas,2022-06-15,19.3705,-99.2804,JARDINES DE LA PALMA (HUIZACHITO),CUAJIMALPA DE MORELOS
800691_P_1,Escuelas,2022-06-15,19.3502,-99.3006,EL CONTADERO,CUAJIMALPA DE MORELOS
800691_P_2,Escuelas,2022-06-15,19.3502,-99.3006,EL CONTADERO,CUAJIMALPA DE MORELOS
800692_P_1,Escuelas,2022-06-15,19.3534,-99.2963,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS
800692_P_2,Escuelas,2022-06-15,19.3534,-99.2963,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS
800695_P_1,Escuelas,2022-06-15,19.3609,-99.2968,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS
800695_P_2,Escuelas,2022-06-15,19.3609,-99.2968,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS
800698_P_1,Escuelas,2022-06-15,19.3074,-99.334,LA PILA,CUAJIMALPA DE MORELOS
800698_P_2,Escuelas,2022-06-15,19.3074,-99.334,LA PILA,CUAJIMALPA DE MORELOS
800700_P_1,Escuelas,2022-06-15,19.3706,-99.2851,SAN JOSE DE LOS CEDROS II,CUAJIMALPA DE MORELOS
800700_P_2,Escuelas,2022-06-15,19.3706,-99.2851,SAN JOSE DE LOS CEDROS II,CUAJIMALPA DE MORELOS
800701_P_1,Escuelas,2022-07-15,19.3457,-99.3126,LOMA DEL PADRE,CUAJIMALPA DE MORELOS
800701_P_2,Escuelas,2022-07-15,19.3457,-99.3126,LOMA DEL PADRE,CUAJIMALPA DE MORELOS
800702_S_1,Escuelas,2022-06-15,19.3427,-99.2827,SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS
800702_S_2,Escuelas,2022-06-15,19.3427,-99.2827,SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS
800704_P_1,Escuelas,2022-06-15,19.3568,-99.2982,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS
800704_P_2,Escuelas,2022-06-15,19.3568,-99.2982,SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS
800705_P_1,Escuelas,2022-06-15,19.355,-99.2871,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS
800705_P_2,Escuelas,2022-06-15,19.355,-99.2871,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS
800707_S_1,Escuelas,2022-06-15,19.3871,-99.2596,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS
800707_S_2,Escuelas,2022-06-15,19.3871,-99.2596,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS
800709_P_1,Escuelas,2022-07-15,19.3428,-99.2805,SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS
800709_P_2,Escuelas,2022-07-15,19.3428,-99.2805,SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS
800711_P_1,Escuelas,2022-07-15,19.3698,-99.2909,SAN JOSE DE LOS CEDROS I,CUAJIMALPA DE MORELOS
800711_P_2,Escuelas,2022-07-15,19.3698,-99.2909,SAN JOSE DE LOS CEDROS I,CUAJIMALPA DE MORELOS
800714_S_1,Escuelas,2022-06-15,19.3474,-99.2999,EL CONTADERO,CUAJIMALPA DE MORELOS
800714_S_2,Escuelas,2022-06-15,19.3474,-99.2999,EL CONTADERO,CUAJIMALPA DE MORELOS
800716_S_1,Escuelas,2022-07-15,19.3756,-99.2875,"NAVIDAD (GRANJAS DE NAVIDAD)",CUAJIMALPA DE MORELOS
800716_S_2,Escuelas,2022-07-15,19.3756,-99.2875,"NAVIDAD (GRANJAS DE NAVIDAD)",CUAJIMALPA DE MORELOS
800728_S_1,Escuelas,2022-06-15,19.4071,-99.1718,HIPODROMO II,CUAUHTEMOC
800728_S_2,Escuelas,2022-06-15,19.4071,-99.1718,HIPODROMO II,CUAUHTEMOC
800729_P_1,Escuelas,2022-06-15,19.4042,-99.1415,ALGARIN,CUAUHTEMOC
800729_P_2,Escuelas,2022-06-15,19.4042,-99.1415,ALGARIN,CUAUHTEMOC
800730_P_1,Escuelas,2022-06-15,19.405,-99.161,ROMA SUR II,CUAUHTEMOC
800730_P_2,Escuelas,2022-06-15,19.405,-99.161,ROMA SUR II,CUAUHTEMOC
800731_P_1,Escuelas,2022-06-15,19.4615,-99.1324,PERALVILLO II,CUAUHTEMOC
800731_P_2,Escuelas,2022-06-15,19.4615,-99.1324,PERALVILLO II,CUAUHTEMOC
800734_S_1,Escuelas,2022-06-15,19.4383,-99.1397,CENTRO IV,CUAUHTEMOC
800734_S_2,Escuelas,2022-06-15,19.4383,-99.1397,CENTRO IV,CUAUHTEMOC
800736_P_1,Escuelas,2022-06-15,19.4037,-99.168,ROMA SUR II,CUAUHTEMOC
800736_P_2,Escuelas,2022-06-15,19.4037,-99.168,ROMA SUR II,CUAUHTEMOC
800737_P_1,Escuelas,2022-06-15,19.4153,-99.1726,CONDESA,CUAUHTEMOC
800737_P_2,Escuelas,2022-06-15,19.4153,-99.1726,CONDESA,CUAUHTEMOC
800738_P_1,Escuelas,2022-06-15,19.4385,-99.1251,CENTRO II,CUAUHTEMOC
800738_P_2,Escuelas,2022-06-15,19.4385,-99.1251,CENTRO II,CUAUHTEMOC
800741_S_1,Escuelas,2022-06-15,19.4447,-99.1616,SANTA MARIA LA RIBERA IV,CUAUHTEMOC
800741_S_2,Escuelas,2022-06-15,19.4447,-99.1616,SANTA MARIA LA RIBERA IV,CUAUHTEMOC
800742_P_1,Escuelas,2022-06-15,19.4471,-99.1545,SANTA MARIA LA RIBERA II,CUAUHTEMOC
800742_P_2,Escuelas,2022-06-15,19.4471,-99.1545,SANTA MARIA LA RIBERA II,CUAUHTEMOC
800744_S_1,Escuelas,2022-06-15,19.4528,-99.1322,NONOALCO-TLATELOLCO (U HAB) III,CUAUHTEMOC
800744_S_2,Escuelas,2022-06-15,19.4528,-99.1322,NONOALCO-TLATELOLCO (U HAB) III,CUAUHTEMOC
800746_S_1,Escuelas,2022-06-15,19.4085,-99.1835,HIPODROMO CONDESA,CUAUHTEMOC
800746_S_2,Escuelas,2022-06-15,19.4085,-99.1835,HIPODROMO CONDESA,CUAUHTEMOC
800753_S_1,Escuelas,2022-06-15,19.427,-99.1313,CENTRO VII,CUAUHTEMOC
800753_S_2,Escuelas,2022-06-15,19.427,-99.1313,CENTRO VII,CUAUHTEMOC
800756_S_1,Escuelas,2022-06-15,19.4365,-99.13,CENTRO III,CUAUHTEMOC
800756_S_2,Escuelas,2022-06-15,19.4365,-99.13,CENTRO III,CUAUHTEMOC
800768_P_1,Escuelas,2022-06-15,19.4094,-99.1564,ROMA SUR I,CUAUHTEMOC
800768_P_2,Escuelas,2022-06-15,19.4094,-99.1564,ROMA SUR I,CUAUHTEMOC
800771_P_1,Escuelas,2022-06-15,19.4084,-99.1822,HIPODROMO CONDESA,CUAUHTEMOC
800771_P_2,Escuelas,2022-06-15,19.4084,-99.1822,HIPODROMO CONDESA,CUAUHTEMOC
800772_P_1,Escuelas,2022-07-15,19.4451,-99.1363,MORELOS III,CUAUHTEMOC
800772_P_2,Escuelas,2022-07-15,19.4451,-99.1363,MORELOS III,CUAUHTEMOC
800775_P_1,Escuelas,2022-05-15,19.4591,-99.1515,ATLAMPA,CUAUHTEMOC
800775_P_2,Escuelas,2022-05-15,19.4591,-99.1515,ATLAMPA,CUAUHTEMOC
800776_S_1,Escuelas,2022-06-15,19.4438,-99.1605,SANTA MARIA LA RIBERA IV,CUAUHTEMOC
800776_S_2,Escuelas,2022-06-15,19.4438,-99.1605,SANTA MARIA LA RIBERA IV,CUAUHTEMOC
800777_P_1,Escuelas,2022-07-15,19.4477,-99.1582,SANTA MARIA LA RIBERA II,CUAUHTEMOC
800777_P_2,Escuelas,2022-07-15,19.4477,-99.1582,SANTA MARIA LA RIBERA II,CUAUHTEMOC
800782_P_1,Escuelas,2022-06-15,19.4038,-99.1344,ASTURIAS,CUAUHTEMOC
800782_P_2,Escuelas,2022-06-15,19.4038,-99.1344,ASTURIAS,CUAUHTEMOC
800784_S_1,Escuelas,2022-06-15,19.4249,-99.1463,DOCTORES I,CUAUHTEMOC
800784_S_2,Escuelas,2022-06-15,19.4249,-99.1463,DOCTORES I,CUAUHTEMOC
800785_S_1,Escuelas,2022-06-15,19.4556,-99.1438,NONOALCO-TLATELOLCO (U HAB) II,CUAUHTEMOC
800785_S_2,Escuelas,2022-06-15,19.4556,-99.1438,NONOALCO-TLATELOLCO (U HAB) II,CUAUHTEMOC
800786_S_1,Escuelas,2022-06-15,19.4394,-99.1404,GUERRERO IV,CUAUHTEMOC
800786_S_2,Escuelas,2022-06-15,19.4394,-99.1404,GUERRERO IV,CUAUHTEMOC
800788_S_1,Escuelas,2022-06-15,19.4411,-99.1286,CENTRO I,CUAUHTEMOC
800788_S_2,Escuelas,2022-06-15,19.4411,-99.1286,CENTRO I,CUAUHTEMOC
800790_S_1,Escuelas,2022-06-15,19.4348,-99.1299,CENTRO IV,CUAUHTEMOC
800790_S_2,Escuelas,2022-06-15,19.4348,-99.1299,CENTRO IV,CUAUHTEMOC
800791_S_1,Escuelas,2022-06-15,19.4085,-99.1818,HIPODROMO CONDESA,CUAUHTEMOC
800791_S_2,Escuelas,2022-06-15,19.4085,-99.1818,HIPODROMO CONDESA,CUAUHTEMOC
800792_P_1,Escuelas,2022-06-15,19.4266,-99.1322,CENTRO VII,CUAUHTEMOC
800792_P_2,Escuelas,2022-06-15,19.4266,-99.1322,CENTRO VII,CUAUHTEMOC
800793_P_1,Escuelas,2022-06-15,19.4488,-99.1423,GUERRERO I,CUAUHTEMOC
800793_P_2,Escuelas,2022-06-15,19.4488,-99.1423,GUERRERO I,CUAUHTEMOC
800794_P_1,Escuelas,2022-06-15,19.4179,-99.1566,ROMA NORTE III,CUAUHTEMOC
800794_P_2,Escuelas,2022-06-15,19.4179,-99.1566,ROMA NORTE III,CUAUHTEMOC
800795_P_1,Escuelas,2022-06-15,19.4463,-99.1339,MORELOS III,CUAUHTEMOC
800795_P_2,Escuelas,2022-06-15,19.4463,-99.1339,MORELOS III,CUAUHTEMOC
800798_P_1,Escuelas,2022-06-15,19.4086,-99.1274,ASTURIAS (AMPL),CUAUHTEMOC
800798_P_2,Escuelas,2022-06-15,19.4086,-99.1274,ASTURIAS (AMPL),CUAUHTEMOC
800799_P_1,Escuelas,2022-06-15,19.4406,-99.1459,GUERRERO III,CUAUHTEMOC
800799_P_2,Escuelas,2022-06-15,19.4406,-99.1459,GUERRERO III,CUAUHTEMOC
800800_P_1,Escuelas,2022-06-15,19.4467,-99.1381,GUERRERO II,CUAUHTEMOC
800800_P_2,Escuelas,2022-06-15,19.4467,-99.1381,GUERRERO II,CUAUHTEMOC
800801_P_1,Escuelas,2022-06-15,19.4482,-99.1311,MORELOS I,CUAUHTEMOC
800801_P_2,Escuelas,2022-06-15,19.4482,-99.1311,MORELOS I,CUAUHTEMOC
800808_P_1,Escuelas,2022-06-15,19.4603,-99.1265,VALLE GOMEZ,CUAUHTEMOC
800808_P_2,Escuelas,2022-06-15,19.4603,-99.1265,VALLE GOMEZ,CUAUHTEMOC
800809_S_1,Escuelas,2022-06-15,19.4421,-99.1595,SANTA MARIA LA RIBERA IV,CUAUHTEMOC
800809_S_2,Escuelas,2022-06-15,19.4421,-99.1595,SANTA MARIA LA RIBERA IV,CUAUHTEMOC
800811_P_1,Escuelas,2022-06-15,19.4121,-99.1389,OBRERA IV,CUAUHTEMOC
800811_P_2,Escuelas,2022-06-15,19.4121,-99.1389,OBRERA IV,CUAUHTEMOC
800812_P_1,Escuelas,2022-06-15,19.4419,-99.1402,GUERRERO IV,CUAUHTEMOC
800812_P_2,Escuelas,2022-06-15,19.4419,-99.1402,GUERRERO IV,CUAUHTEMOC
800813_P_1,Escuelas,2022-06-15,19.4537,-99.1367,NONOALCO-TLATELOLCO (U HAB) III,CUAUHTEMOC
800813_P_2,Escuelas,2022-06-15,19.4537,-99.1367,NONOALCO-TLATELOLCO (U HAB) III,CUAUHTEMOC
800814_P_1,Escuelas,2022-06-15,19.4412,-99.15,BUENAVISTA II,CUAUHTEMOC
800814_P_2,Escuelas,2022-06-15,19.4412,-99.15,BUENAVISTA II,CUAUHTEMOC
800815_P_1,Escuelas,2022-06-15,19.4423,-99.1464,GUERRERO III,CUAUHTEMOC
800815_P_2,Escuelas,2022-06-15,19.4423,-99.1464,GUERRERO III,CUAUHTEMOC
800816_P_1,Escuelas,2022-06-15,19.4534,-99.1471,NONOALCO-TLATELOLCO (U HAB) I,CUAUHTEMOC
800816_P_2,Escuelas,2022-06-15,19.4534,-99.1471,NONOALCO-TLATELOLCO (U HAB) I,CUAUHTEMOC
800817_P_1,Escuelas,2022-06-15,19.4323,-99.1273,CENTRO VII,CUAUHTEMOC
800817_P_2,Escuelas,2022-06-15,19.4323,-99.1273,CENTRO VII,CUAUHTEMOC
800822_P_1,Escuelas,2022-06-15,19.4392,-99.1298,CENTRO II,CUAUHTEMOC
800822_P_2,Escuelas,2022-06-15,19.4392,-99.1298,CENTRO II,CUAUHTEMOC
800823_P_1,Escuelas,2022-06-15,19.4203,-99.1356,OBRERA I,CUAUHTEMOC
800823_P_2,Escuelas,2022-06-15,19.4203,-99.1356,OBRERA I,CUAUHTEMOC
800824_P_1,Escuelas,2022-06-15,19.449,-99.1479,BUENAVISTA I,CUAUHTEMOC
800824_P_2,Escuelas,2022-06-15,19.449,-99.1479,BUENAVISTA I,CUAUHTEMOC
800826_S_1,Escuelas,2022-06-15,19.4251,-99.1582,JUAREZ,CUAUHTEMOC
800826_S_2,Escuelas,2022-06-15,19.4251,-99.1582,JUAREZ,CUAUHTEMOC
800827_P_1,Escuelas,2022-06-15,19.4258,-99.1556,JUAREZ,CUAUHTEMOC
800827_P_2,Escuelas,2022-06-15,19.4258,-99.1556,JUAREZ,CUAUHTEMOC
800829_P_1,Escuelas,2022-07-15,19.4207,-99.161,ROMA NORTE II,CUAUHTEMOC
800829_P_2,Escuelas,2022-07-15,19.4207,-99.161,ROMA NORTE II,CUAUHTEMOC
800830_P_1,Escuelas,2022-06-15,19.4394,-99.147,GUERRERO III,CUAUHTEMOC
800830_P_2,Escuelas,2022-06-15,19.4394,-99.147,GUERRERO III,CUAUHTEMOC
800836_P_1,Escuelas,2022-06-15,19.4278,-99.1313,CENTRO VII,CUAUHTEMOC
800836_P_2,Escuelas,2022-06-15,19.4278,-99.1313,CENTRO VII,CUAUHTEMOC
800839_P_1,Escuelas,2022-06-15,19.4544,-99.15,NONOALCO-TLATELOLCO (U HAB) I,CUAUHTEMOC
800839_P_2,Escuelas,2022-06-15,19.4544,-99.15,NONOALCO-TLATELOLCO (U HAB) I,CUAUHTEMOC
800840_P_1,Escuelas,2022-06-15,19.4475,-99.1439,GUERRERO III,CUAUHTEMOC
800840_P_2,Escuelas,2022-06-15,19.4475,-99.1439,GUERRERO III,CUAUHTEMOC
800841_S_1,Escuelas,2022-06-15,19.4255,-99.1352,CENTRO VI,CUAUHTEMOC
800841_S_2,Escuelas,2022-06-15,19.4255,-99.1352,CENTRO VI,CUAUHTEMOC
800847_P_1,Escuelas,2022-06-15,19.4451,-99.1491,BUENAVISTA II,CUAUHTEMOC
800847_P_2,Escuelas,2022-06-15,19.4451,-99.1491,BUENAVISTA II,CUAUHTEMOC
800849_P_1,Escuelas,2022-06-15,19.4612,-99.1275,PERALVILLO II,CUAUHTEMOC
800849_P_2,Escuelas,2022-06-15,19.4612,-99.1275,PERALVILLO II,CUAUHTEMOC
800850_P_1,Escuelas,2022-06-15,19.4071,-99.1487,DOCTORES V,CUAUHTEMOC
800850_P_2,Escuelas,2022-06-15,19.4071,-99.1487,DOCTORES V,CUAUHTEMOC
800851_P_1,Escuelas,2022-06-15,19.4075,-99.1482,DOCTORES V,CUAUHTEMOC
800851_P_2,Escuelas,2022-06-15,19.4075,-99.1482,DOCTORES V,CUAUHTEMOC
800852_P_1,Escuelas,2022-06-15,19.4368,-99.1342,CENTRO IV,CUAUHTEMOC
800852_P_2,Escuelas,2022-06-15,19.4368,-99.1342,CENTRO IV,CUAUHTEMOC
800853_P_1,Escuelas,2022-06-15,19.4337,-99.1279,CENTRO VII,CUAUHTEMOC
800853_P_2,Escuelas,2022-06-15,19.4337,-99.1279,CENTRO VII,CUAUHTEMOC
800854_P_1,Escuelas,2022-06-15,19.4608,-99.1269,PERALVILLO II,CUAUHTEMOC
800854_P_2,Escuelas,2022-06-15,19.4608,-99.1269,PERALVILLO II,CUAUHTEMOC
800855_P_1,Escuelas,2022-06-15,19.446,-99.1307,MORELOS III,CUAUHTEMOC
800855_P_2,Escuelas,2022-06-15,19.446,-99.1307,MORELOS III,CUAUHTEMOC
800856_S_1,Escuelas,2022-06-15,19.4634,-99.1315,PERALVILLO II,CUAUHTEMOC
800856_S_2,Escuelas,2022-06-15,19.4634,-99.1315,PERALVILLO II,CUAUHTEMOC
800857_P_1,Escuelas,2022-06-15,19.4402,-99.1365,CENTRO IV,CUAUHTEMOC
800857_P_2,Escuelas,2022-06-15,19.4402,-99.1365,CENTRO IV,CUAUHTEMOC
800864_P_1,Escuelas,2022-06-15,19.4044,-99.1497,NA,NA
800864_P_2,Escuelas,2022-06-15,19.4044,-99.1497,NA,NA
800865_P_1,Escuelas,2022-06-15,19.408,-99.1718,HIPODROMO I,CUAUHTEMOC
800865_P_2,Escuelas,2022-06-15,19.408,-99.1718,HIPODROMO I,CUAUHTEMOC
800868_P_1,Escuelas,2022-06-15,19.4336,-99.1287,CENTRO VII,CUAUHTEMOC
800868_P_2,Escuelas,2022-06-15,19.4336,-99.1287,CENTRO VII,CUAUHTEMOC
800870_P_1,Escuelas,2022-06-15,19.4391,-99.1595,SAN RAFAEL I,CUAUHTEMOC
800870_P_2,Escuelas,2022-06-15,19.4391,-99.1595,SAN RAFAEL I,CUAUHTEMOC
800874_P_1,Escuelas,2022-07-15,19.4257,-99.1596,JUAREZ,CUAUHTEMOC
800874_P_2,Escuelas,2022-07-15,19.4257,-99.1596,JUAREZ,CUAUHTEMOC
800876_S_1,Escuelas,2022-06-15,19.4037,-99.1679,ROMA SUR II,CUAUHTEMOC
800876_S_2,Escuelas,2022-06-15,19.4037,-99.1679,ROMA SUR II,CUAUHTEMOC
800878_P_1,Escuelas,2022-06-15,19.4507,-99.1355,NONOALCO-TLATELOLCO (U HAB) III,CUAUHTEMOC
800878_P_2,Escuelas,2022-06-15,19.4507,-99.1355,NONOALCO-TLATELOLCO (U HAB) III,CUAUHTEMOC
800879_P_1,Escuelas,2022-06-15,19.4397,-99.1328,CENTRO II,CUAUHTEMOC
800879_P_2,Escuelas,2022-06-15,19.4397,-99.1328,CENTRO II,CUAUHTEMOC
800882_P_1,Escuelas,2022-06-15,19.4151,-99.1463,DOCTORES III,CUAUHTEMOC
800882_P_2,Escuelas,2022-06-15,19.4151,-99.1463,DOCTORES III,CUAUHTEMOC
800884_S_1,Escuelas,2022-06-15,19.4519,-99.1416,NONOALCO-TLATELOLCO (U HAB) II,CUAUHTEMOC
800884_S_2,Escuelas,2022-06-15,19.4519,-99.1416,NONOALCO-TLATELOLCO (U HAB) II,CUAUHTEMOC
800886_P_1,Escuelas,2022-06-15,19.4615,-99.1349,PERALVILLO I,CUAUHTEMOC
800886_P_2,Escuelas,2022-06-15,19.4615,-99.1349,PERALVILLO I,CUAUHTEMOC
800888_P_1,Escuelas,2022-06-15,19.457,-99.1424,SAN SIMON TOLNAHUAC,CUAUHTEMOC
800888_P_2,Escuelas,2022-06-15,19.457,-99.1424,SAN SIMON TOLNAHUAC,CUAUHTEMOC
800891_P_1,Escuelas,2022-06-15,19.4131,-99.1322,PAULINO NAVARRO,CUAUHTEMOC
800891_P_2,Escuelas,2022-06-15,19.4131,-99.1322,PAULINO NAVARRO,CUAUHTEMOC
800892_S_1,Escuelas,2022-06-15,19.4208,-99.1334,TRANSITO,CUAUHTEMOC
800892_S_2,Escuelas,2022-06-15,19.4208,-99.1334,TRANSITO,CUAUHTEMOC
800893_P_1,Escuelas,2022-06-15,19.4136,-99.1452,DOCTORES V,CUAUHTEMOC
800893_P_2,Escuelas,2022-06-15,19.4136,-99.1452,DOCTORES V,CUAUHTEMOC
800894_P_1,Escuelas,2022-06-15,19.4177,-99.1396,OBRERA I,CUAUHTEMOC
800894_P_2,Escuelas,2022-06-15,19.4177,-99.1396,OBRERA I,CUAUHTEMOC
800897_P_1,Escuelas,2022-06-15,19.43,-99.151,CENTRO VIII,CUAUHTEMOC
800897_P_2,Escuelas,2022-06-15,19.43,-99.151,CENTRO VIII,CUAUHTEMOC
800898_P_1,Escuelas,2022-07-15,19.4523,-99.1618,SANTA MARIA LA RIBERA I,CUAUHTEMOC
800898_P_2,Escuelas,2022-07-15,19.4523,-99.1618,SANTA MARIA LA RIBERA I,CUAUHTEMOC
800899_P_1,Escuelas,2022-06-15,19.4447,-99.1458,GUERRERO III,CUAUHTEMOC
800899_P_2,Escuelas,2022-06-15,19.4447,-99.1458,GUERRERO III,CUAUHTEMOC
800900_P_1,Escuelas,2022-06-15,19.4278,-99.1298,CENTRO VII,CUAUHTEMOC
800900_P_2,Escuelas,2022-06-15,19.4278,-99.1298,CENTRO VII,CUAUHTEMOC
800901_P_1,Escuelas,2022-06-15,19.4374,-99.1292,CENTRO III,CUAUHTEMOC
800901_P_2,Escuelas,2022-06-15,19.4374,-99.1292,CENTRO III,CUAUHTEMOC
800902_P_1,Escuelas,2022-06-15,19.4504,-99.1302,MORELOS I,CUAUHTEMOC
800902_P_2,Escuelas,2022-06-15,19.4504,-99.1302,MORELOS I,CUAUHTEMOC
800903_S_1,Escuelas,2022-06-15,19.4308,-99.1535,JUAREZ,CUAUHTEMOC
800903_S_2,Escuelas,2022-06-15,19.4308,-99.1535,JUAREZ,CUAUHTEMOC
800904_P_1,Escuelas,2022-06-15,19.4083,-99.1502,DOCTORES IV,CUAUHTEMOC
800904_P_2,Escuelas,2022-06-15,19.4083,-99.1502,DOCTORES IV,CUAUHTEMOC
800905_P_1,Escuelas,2022-06-15,19.427,-99.1479,DOCTORES I,CUAUHTEMOC
800905_P_2,Escuelas,2022-06-15,19.427,-99.1479,DOCTORES I,CUAUHTEMOC
800908_P_1,Escuelas,2022-06-15,19.4386,-99.129,CENTRO III,CUAUHTEMOC
800908_P_2,Escuelas,2022-06-15,19.4386,-99.129,CENTRO III,CUAUHTEMOC
800909_P_1,Escuelas,2022-06-15,19.4139,-99.1596,ROMA NORTE III,CUAUHTEMOC
800909_P_2,Escuelas,2022-06-15,19.4139,-99.1596,ROMA NORTE III,CUAUHTEMOC
800910_P_1,Escuelas,2022-06-15,19.4239,-99.1462,DOCTORES I,CUAUHTEMOC
800910_P_2,Escuelas,2022-06-15,19.4239,-99.1462,DOCTORES I,CUAUHTEMOC
800911_P_1,Escuelas,2022-06-15,19.423,-99.1397,CENTRO VI,CUAUHTEMOC
800911_P_2,Escuelas,2022-06-15,19.423,-99.1397,CENTRO VI,CUAUHTEMOC
800912_S_1,Escuelas,2022-06-15,19.4209,-99.159,ROMA NORTE II,CUAUHTEMOC
800912_S_2,Escuelas,2022-06-15,19.4209,-99.159,ROMA NORTE II,CUAUHTEMOC
800913_P_1,Escuelas,2022-06-15,19.415,-99.1455,DOCTORES III,CUAUHTEMOC
800913_P_2,Escuelas,2022-06-15,19.415,-99.1455,DOCTORES III,CUAUHTEMOC
800915_S_1,Escuelas,2022-06-15,19.4419,-99.1234,CENTRO II,CUAUHTEMOC
800915_S_2,Escuelas,2022-06-15,19.4419,-99.1234,CENTRO II,CUAUHTEMOC
800918_P_1,Escuelas,2022-07-15,19.4187,-99.1659,ROMA NORTE I,CUAUHTEMOC
800918_P_2,Escuelas,2022-07-15,19.4187,-99.1659,ROMA NORTE I,CUAUHTEMOC
800920_P_1,Escuelas,2022-06-15,19.4279,-99.1536,JUAREZ,CUAUHTEMOC
800920_P_2,Escuelas,2022-06-15,19.4279,-99.1536,JUAREZ,CUAUHTEMOC
800925_P_1,Escuelas,2022-06-15,19.4278,-99.1335,CENTRO IV,CUAUHTEMOC
800925_P_2,Escuelas,2022-06-15,19.4278,-99.1335,CENTRO IV,CUAUHTEMOC
800926_P_1,Escuelas,2022-06-15,19.4273,-99.1451,CENTRO VIII,CUAUHTEMOC
800926_P_2,Escuelas,2022-06-15,19.4273,-99.1451,CENTRO VIII,CUAUHTEMOC
800930_P_1,Escuelas,2022-06-15,19.4488,-99.1299,MORELOS I,CUAUHTEMOC
800930_P_2,Escuelas,2022-06-15,19.4488,-99.1299,MORELOS I,CUAUHTEMOC
800931_S_1,Escuelas,2022-06-15,19.4591,-99.1498,ATLAMPA,CUAUHTEMOC
800931_S_2,Escuelas,2022-06-15,19.4591,-99.1498,ATLAMPA,CUAUHTEMOC
800933_S_1,Escuelas,2022-06-15,19.4079,-99.135,ASTURIAS (AMPL),CUAUHTEMOC
800933_S_2,Escuelas,2022-06-15,19.4079,-99.135,ASTURIAS (AMPL),CUAUHTEMOC
800935_S_1,Escuelas,2022-06-15,19.4384,-99.1613,SAN RAFAEL I,CUAUHTEMOC
800935_S_2,Escuelas,2022-06-15,19.4384,-99.1613,SAN RAFAEL I,CUAUHTEMOC
800936_S_1,Escuelas,2022-06-15,19.4107,-99.145,DOCTORES V,CUAUHTEMOC
800936_S_2,Escuelas,2022-06-15,19.4107,-99.145,DOCTORES V,CUAUHTEMOC
800938_S_1,Escuelas,2022-06-15,19.4207,-99.1736,ROMA NORTE I,CUAUHTEMOC
